Cluster-51899.0,GO:0006144
Cluster-53622.0,GO:0006563
Cluster-6811.0,GO:0009405
Cluster-15354.101044,GO:0015992
Cluster-15354.101235,GO:0007165
Cluster-15354.101361,GO:0050778
Cluster-15354.101807,GO:0006289
Cluster-15354.102456,GO:0048255
Cluster-15354.103987,GO:0006807
Cluster-15354.104132,GO:0006281
Cluster-15354.104324,GO:0009396
Cluster-15354.104508,GO:0008209
Cluster-15354.104574,GO:0055085
Cluster-15354.105417,GO:0006144
Cluster-15354.105418,GO:0006094
Cluster-15354.105466,GO:0006952
Cluster-15354.109456,GO:0007154
Cluster-15354.110061,GO:0006606
Cluster-15354.110878,GO:0006144
Cluster-15354.112134,GO:0055114
Cluster-15354.112551,GO:0006352
Cluster-15354.112658,GO:0006413
Cluster-15354.114225,GO:0007165
Cluster-15354.114750,GO:0006351
Cluster-15354.115015,GO:0006260
Cluster-15354.115079,GO:0005982
Cluster-15354.115708,GO:0006687
Cluster-15354.115739,GO:0006206
Cluster-15354.115916,GO:0009058
Cluster-15354.116284,GO:0006468
Cluster-15354.116513,GO:0070206
Cluster-15354.116795,GO:0055085
Cluster-15354.117109,GO:0006013
Cluster-15354.117117,GO:0006012
Cluster-15354.119602,GO:0006352
Cluster-15354.121471,GO:0051607
Cluster-15354.121982,GO:0006570
Cluster-15354.122769,GO:0006886
Cluster-15354.122770,GO:0019634
Cluster-15354.122772,GO:0006276
Cluster-15354.122776,GO:0015716
Cluster-15354.123083,GO:0016310
Cluster-15354.125058,GO:0007264
Cluster-15354.125059,GO:0006310
Cluster-15354.125069,GO:0006281
Cluster-15354.125204,GO:0006123
Cluster-15354.125545,GO:0006051
Cluster-15354.12730,GO:0006950
Cluster-15354.12734,GO:0006950
Cluster-15354.127769,GO:0005976
Cluster-15354.128315,GO:0006813
Cluster-15354.129108,GO:0006812
Cluster-15354.129570,GO:0006468
Cluster-15354.130176,GO:0006120
Cluster-15354.13034,GO:0006560
Cluster-15354.130808,GO:0006260
Cluster-15354.131500,GO:0030307
Cluster-15354.133381,GO:0006568
Cluster-15354.134530,GO:0006040
Cluster-15354.134535,GO:0009094
Cluster-15354.136205,GO:0015991
Cluster-15354.137543,GO:0006355
Cluster-15354.138239,GO:0016192
Cluster-15354.139018,GO:0007165
Cluster-15354.139059,GO:0006418
Cluster-15354.139123,GO:0006525
Cluster-15354.143060,GO:0042967
Cluster-15354.143612,GO:0006886
Cluster-15354.144485,GO:0006096
Cluster-15354.145019,GO:0006308
Cluster-15354.145363,GO:0006281
Cluster-15354.145365,GO:0006281
Cluster-15354.145366,GO:0006810
Cluster-15354.145367,GO:0006281
Cluster-15354.145368,GO:0006310
Cluster-15354.145370,GO:0006810
Cluster-15354.145835,GO:0006749
Cluster-15354.147980,GO:0005975
Cluster-15354.149513,GO:0006281
Cluster-15354.149903,GO:0005985
Cluster-15354.17031,GO:0007096
Cluster-15354.19639,GO:0055114
Cluster-15354.23815,GO:0009966
Cluster-15354.23982,GO:0006355
Cluster-15354.29049,GO:0006508
Cluster-15354.32560,GO:0051607
Cluster-15354.35078,GO:0055114
Cluster-15354.38394,GO:0006397
Cluster-15354.39187,GO:0006281
Cluster-15354.39386,GO:0006508
Cluster-15354.39426,GO:0007049
Cluster-15354.39547,GO:0055114
Cluster-15354.40116,GO:0008152
Cluster-15354.43631,GO:0008152
Cluster-15354.43635,GO:0006281
Cluster-15354.44683,GO:0016049
Cluster-15354.45547,GO:0006357
Cluster-15354.47145,GO:0055114
Cluster-15354.47795,GO:0006574
Cluster-15354.49498,GO:0006310
Cluster-15354.50921,GO:0019760
Cluster-15354.51379,GO:0055114
Cluster-15354.526,GO:0009651
Cluster-15354.52914,GO:0006289
Cluster-15354.5338,GO:0006144
Cluster-15354.53393,GO:0006206
Cluster-15354.54116,GO:0071988
Cluster-15354.55216,GO:0042274
Cluster-15354.56897,GO:0009117
Cluster-15354.57859,GO:0006359
Cluster-15354.57958,GO:0008152
Cluster-15354.58097,GO:0055114
Cluster-15354.58605,GO:0016310
Cluster-15354.59200,GO:0008210
Cluster-15354.59876,GO:0006011
Cluster-15354.60928,GO:0006260
Cluster-15354.61148,GO:0006260
Cluster-15354.62464,GO:0006979
Cluster-15354.64626,GO:0006098
Cluster-15354.69551,GO:0051382
Cluster-15354.69937,GO:0055114
Cluster-15354.70007,GO:0006749
Cluster-15354.72231,GO:0006449
Cluster-15354.72361,GO:0006090
Cluster-15354.72976,GO:0006351
Cluster-15354.73420,GO:0030041
Cluster-15354.75840,GO:0009252
Cluster-15354.76054,GO:0009094
Cluster-15354.76410,GO:0006414
Cluster-15354.76685,GO:0030244
Cluster-15354.77172,GO:0009750
Cluster-15354.77257,GO:0071973
Cluster-15354.77449,GO:0046656
Cluster-15354.78453,GO:0015743
Cluster-15354.78457,GO:0006383
Cluster-15354.78460,GO:0006446
Cluster-15354.78625,GO:0006571
Cluster-15354.79058,GO:0033014
Cluster-15354.79261,GO:0006351
Cluster-15354.80066,GO:0006013
Cluster-15354.80174,GO:0008210
Cluster-15354.80176,GO:0006694
Cluster-15354.80228,GO:0050912
Cluster-15354.80249,GO:0006260
Cluster-15354.80589,GO:0006869
Cluster-15354.80741,GO:0009228
Cluster-15354.80892,GO:0006099
Cluster-15354.80894,GO:0005975
Cluster-15354.80933,GO:0015976
Cluster-15354.81286,GO:0015774
Cluster-15354.81289,GO:0032968
Cluster-15354.81290,GO:0006144
Cluster-15354.81420,GO:0006011
Cluster-15354.81435,GO:0055114
Cluster-15354.81610,GO:0008207
Cluster-15354.81612,GO:0008207
Cluster-15354.82013,GO:0006355
Cluster-15354.82185,GO:0017004
Cluster-15354.82331,GO:0006568
Cluster-15354.82473,GO:0006568
Cluster-15354.82547,GO:0006570
Cluster-15354.82881,GO:0007342
Cluster-15354.83070,GO:0006568
Cluster-15354.83140,GO:0055114
Cluster-15354.83243,GO:0000105
Cluster-15354.83320,GO:0006777
Cluster-15354.83322,GO:0015996
Cluster-15354.83338,GO:0006144
Cluster-15354.83467,GO:0006144
Cluster-15354.83492,GO:0015976
Cluster-15354.83494,GO:0006013
Cluster-15354.83515,GO:0006568
Cluster-15354.83764,GO:0006571
Cluster-15354.83785,GO:0008209
Cluster-15354.83831,GO:0006810
Cluster-15354.84044,GO:0006694
Cluster-15354.84079,GO:0006206
Cluster-15354.84086,GO:0006807
Cluster-15354.84306,GO:0006979
Cluster-15354.84420,GO:0006270
Cluster-15354.84576,GO:0006749
Cluster-15354.84602,GO:0006040
Cluster-15354.84698,GO:0015947
Cluster-15354.84801,GO:0006013
Cluster-15354.84802,GO:0006096
Cluster-15354.84828,GO:0005975
Cluster-15354.84833,GO:0006012
Cluster-15354.84838,GO:0006687
Cluster-15354.84839,GO:0006027
Cluster-15354.84843,GO:0006094
Cluster-15354.84883,GO:0006816
Cluster-15354.85147,GO:0006013
Cluster-15354.85152,GO:0006979
Cluster-15354.85222,GO:0006879
Cluster-15354.85320,GO:0006574
Cluster-15354.85548,GO:0008210
Cluster-15354.85595,GO:0007067
Cluster-15354.85894,GO:0009451
Cluster-15354.85986,GO:0030244
Cluster-15354.86112,GO:0006855
Cluster-15354.86362,GO:0006099
Cluster-15354.86372,GO:0006099
Cluster-15354.86804,GO:0030244
Cluster-15354.87127,GO:0055114
Cluster-15354.87378,GO:0005975
Cluster-15354.88459,GO:0030244
Cluster-15354.88461,GO:0006011
Cluster-15354.88786,GO:0006694
Cluster-15354.88820,GO:0030001
Cluster-15354.88966,GO:0006510
Cluster-15354.89066,GO:0006094
Cluster-15354.89305,GO:0006508
Cluster-15354.9013,GO:0006814
Cluster-15354.9015,GO:0006560
Cluster-15354.90879,GO:0009231
Cluster-15354.90888,GO:0015976
Cluster-15354.91399,GO:0048544
Cluster-15354.91648,GO:0006508
Cluster-15354.92179,GO:0006164
Cluster-15354.92431,GO:0007165
Cluster-15354.92670,GO:0008152
Cluster-15354.93112,GO:0006011
Cluster-15354.93113,GO:0005985
Cluster-15354.93114,GO:0006011
Cluster-15354.93116,GO:0006011
Cluster-15354.93454,GO:0006468
Cluster-15354.9361,GO:0006824
Cluster-15354.93669,GO:0042823
Cluster-15354.93871,GO:0006631
Cluster-15354.93920,GO:0006891
Cluster-15354.94286,GO:0008218
Cluster-15354.94429,GO:0043087
Cluster-15354.94506,GO:0008152
Cluster-15354.94800,GO:0006006
Cluster-15354.94802,GO:0006006
Cluster-15354.94828,GO:0006338
Cluster-15354.95743,GO:0006355
Cluster-15354.97121,GO:0030244
Cluster-15354.97222,GO:0019354
Cluster-15354.98083,GO:0009089
Cluster-15354.98322,GO:0005982
Cluster-15354.98748,GO:0006355
Cluster-15354.99108,GO:0046686
Cluster-15354.99740,GO:0005985
Cluster-39376.0,GO:0015940
Cluster-39622.10,GO:0006355
Cluster-4357.3,GO:0007186
Cluster-43864.0,GO:0009252
Cluster-43964.2,GO:0051252
Cluster-45570.0,GO:0006855
Cluster-50294.0,GO:0006357
Cluster-51899.0,GO:0006206
Cluster-53622.0,GO:0006566
Cluster-15354.101044,GO:0000413
Cluster-15354.101361,GO:0055085
Cluster-15354.101807,GO:0006779
Cluster-15354.102456,GO:0006027
Cluster-15354.104132,GO:0006355
Cluster-15354.104324,GO:0008207
Cluster-15354.104508,GO:0008207
Cluster-15354.110061,GO:0015031
Cluster-15354.112134,GO:0016117
Cluster-15354.114750,GO:0006355
Cluster-15354.115708,GO:0046486
Cluster-15354.116284,GO:0006955
Cluster-15354.116513,GO:0006606
Cluster-15354.117109,GO:0006000
Cluster-15354.117117,GO:0006013
Cluster-15354.121471,GO:0019064
Cluster-15354.122772,GO:0015991
Cluster-15354.123083,GO:0071630
Cluster-15354.125059,GO:0006281
Cluster-15354.125069,GO:0015991
Cluster-15354.125545,GO:0009094
Cluster-15354.127769,GO:0006221
Cluster-15354.128315,GO:0009186
Cluster-15354.129570,GO:0009069
Cluster-15354.130808,GO:0006281
Cluster-15354.131500,GO:0040019
Cluster-15354.133381,GO:0006550
Cluster-15354.134530,GO:0043039
Cluster-15354.134535,GO:0006040
Cluster-15354.136205,GO:0006886
Cluster-15354.137543,GO:0006886
Cluster-15354.138239,GO:0016310
Cluster-15354.139059,GO:0006423
Cluster-15354.143060,GO:0009058
Cluster-15354.143612,GO:0006629
Cluster-15354.144485,GO:0006012
Cluster-15354.145019,GO:0019062
Cluster-15354.145363,GO:0006355
Cluster-15354.145365,GO:0006310
Cluster-15354.145366,GO:0006281
Cluster-15354.145368,GO:0006281
Cluster-15354.145370,GO:0006914
Cluster-15354.147980,GO:0006687
Cluster-15354.149513,GO:0006310
Cluster-15354.149903,GO:0005982
Cluster-15354.32560,GO:0007259
Cluster-15354.35078,GO:0009186
Cluster-15354.38394,GO:0006118
Cluster-15354.39187,GO:0006810
Cluster-15354.39386,GO:0009058
Cluster-15354.39426,GO:0051205
Cluster-15354.39547,GO:0075521
Cluster-15354.47795,GO:0006552
Cluster-15354.50921,GO:0019252
Cluster-15354.51379,GO:0006355
Cluster-15354.526,GO:0019430
Cluster-15354.52914,GO:0006355
Cluster-15354.53393,GO:0009186
Cluster-15354.54116,GO:0015991
Cluster-15354.57958,GO:0006769
Cluster-15354.59200,GO:0055114
Cluster-15354.69551,GO:0006355
Cluster-15354.69937,GO:0019521
Cluster-15354.72361,GO:0015976
Cluster-15354.72976,GO:0006206
Cluster-15354.76410,GO:0055114
Cluster-15354.77172,GO:0055114
Cluster-15354.78453,GO:0009236
Cluster-15354.78457,GO:0006206
Cluster-15354.78625,GO:0010038
Cluster-15354.79058,GO:0015994
Cluster-15354.79261,GO:0019079
Cluster-15354.80066,GO:0005975
Cluster-15354.80174,GO:0009089
Cluster-15354.80176,GO:0055114
Cluster-15354.80228,GO:0007607
Cluster-15354.80741,GO:0055114
Cluster-15354.80933,GO:0006094
Cluster-15354.81286,GO:0006144
Cluster-15354.81289,GO:0006144
Cluster-15354.81290,GO:0015774
Cluster-15354.81435,GO:0006814
Cluster-15354.81610,GO:0008209
Cluster-15354.81612,GO:0008209
Cluster-15354.82185,GO:0009094
Cluster-15354.82331,GO:0006979
Cluster-15354.82473,GO:0006979
Cluster-15354.82547,GO:0006457
Cluster-15354.83070,GO:0006804
Cluster-15354.83140,GO:0007187
Cluster-15354.83320,GO:0006355
Cluster-15354.83322,GO:0015994
Cluster-15354.83338,GO:0016117
Cluster-15354.83492,GO:0006000
Cluster-15354.83494,GO:0006094
Cluster-15354.83515,GO:0006804
Cluster-15354.83764,GO:0006103
Cluster-15354.83785,GO:0055114
Cluster-15354.84044,GO:0055114
Cluster-15354.84079,GO:0006144
Cluster-15354.84086,GO:0006537
Cluster-15354.84306,GO:0006568
Cluster-15354.84420,GO:0015743
Cluster-15354.84602,GO:0006051
Cluster-15354.84698,GO:0055114
Cluster-15354.84801,GO:0006096
Cluster-15354.84802,GO:0006098
Cluster-15354.84828,GO:0046486
Cluster-15354.84833,GO:0006687
Cluster-15354.84838,GO:0046486
Cluster-15354.84839,GO:0046486
Cluster-15354.84843,GO:0006096
Cluster-15354.85147,GO:0006855
Cluster-15354.85152,GO:0006804
Cluster-15354.85320,GO:0006633
Cluster-15354.85548,GO:0055114
Cluster-15354.85894,GO:0006396
Cluster-15354.85986,GO:0006260
Cluster-15354.87378,GO:0006027
Cluster-15354.88786,GO:0055114
Cluster-15354.89066,GO:0006096
Cluster-15354.9013,GO:0006560
Cluster-15354.9015,GO:0071436
Cluster-15354.90879,GO:0006771
Cluster-15354.90888,GO:0006094
Cluster-15354.92179,GO:0006536
Cluster-15354.93669,GO:0042819
Cluster-15354.93871,GO:0008209
Cluster-15354.93920,GO:0016579
Cluster-15354.94506,GO:0006563
Cluster-15354.94802,GO:0006457
Cluster-15354.95743,GO:0042819
Cluster-15354.97222,GO:0016055
Cluster-15354.98083,GO:0009085
Cluster-15354.98322,GO:0005985
Cluster-15354.98748,GO:0006098
Cluster-15354.99108,GO:0009615
Cluster-15354.99740,GO:0005982
Cluster-39376.0,GO:0009401
Cluster-4357.3,GO:0006777
Cluster-43864.0,GO:0006807
Cluster-50294.0,GO:0006355
Cluster-53622.0,GO:0006534
Cluster-15354.101044,GO:0006457
Cluster-15354.102456,GO:0009405
Cluster-15354.104132,GO:0046856
Cluster-15354.104324,GO:0008209
Cluster-15354.104508,GO:0008152
Cluster-15354.110061,GO:0070206
Cluster-15354.116513,GO:0071973
Cluster-15354.117109,GO:0006098
Cluster-15354.117117,GO:0046497
Cluster-15354.121471,GO:0006606
Cluster-15354.122772,GO:0015716
Cluster-15354.125059,GO:0002949
Cluster-15354.125069,GO:0006576
Cluster-15354.128315,GO:0007165
Cluster-15354.131500,GO:0010090
Cluster-15354.133381,GO:0006631
Cluster-15354.134530,GO:0000162
Cluster-15354.134535,GO:0043039
Cluster-15354.136205,GO:0043248
Cluster-15354.138239,GO:0006886
Cluster-15354.139059,GO:0006810
Cluster-15354.143060,GO:0006505
Cluster-15354.144485,GO:0000042
Cluster-15354.145019,GO:0007155
Cluster-15354.145365,GO:0007264
Cluster-15354.145366,GO:0006310
Cluster-15354.145368,GO:0006810
Cluster-15354.145370,GO:0006308
Cluster-15354.35078,GO:0006206
Cluster-15354.38394,GO:0046660
Cluster-15354.39187,GO:0002949
Cluster-15354.39426,GO:0030474
Cluster-15354.47795,GO:0006633
Cluster-15354.50921,GO:0090042
Cluster-15354.51379,GO:0006417
Cluster-15354.526,GO:0016036
Cluster-15354.53393,GO:0006355
Cluster-15354.54116,GO:0000921
Cluster-15354.59200,GO:0006694
Cluster-15354.69551,GO:0048870
Cluster-15354.77172,GO:0009744
Cluster-15354.78457,GO:0009236
Cluster-15354.78625,GO:0006096
Cluster-15354.79261,GO:0006816
Cluster-15354.80066,GO:0006096
Cluster-15354.80174,GO:0008207
Cluster-15354.80176,GO:0008210
Cluster-15354.80741,GO:0006207
Cluster-15354.80933,GO:0006098
Cluster-15354.81289,GO:0006367
Cluster-15354.81435,GO:0015992
Cluster-15354.82185,GO:0000162
Cluster-15354.83320,GO:0006144
Cluster-15354.83322,GO:0008152
Cluster-15354.83338,GO:0055114
Cluster-15354.83492,GO:0006020
Cluster-15354.83494,GO:0015976
Cluster-15354.83764,GO:0006537
Cluster-15354.84079,GO:0055114
Cluster-15354.84420,GO:0006816
Cluster-15354.84602,GO:0055114
Cluster-15354.84801,GO:0006094
Cluster-15354.84802,GO:0006000
Cluster-15354.85147,GO:0006020
Cluster-15354.85320,GO:0006364
Cluster-15354.85548,GO:0006694
Cluster-15354.85986,GO:0006308
Cluster-15354.88786,GO:0008210
Cluster-15354.89066,GO:0006000
Cluster-15354.90879,GO:0006144
Cluster-15354.90888,GO:0006096
Cluster-15354.92179,GO:0006118
Cluster-15354.93871,GO:0008207
Cluster-15354.93920,GO:0006511
Cluster-15354.94506,GO:0006566
Cluster-15354.94802,GO:0000413
Cluster-15354.95743,GO:0009607
Cluster-15354.97222,GO:0006779
Cluster-15354.98083,GO:0006694
Cluster-15354.98748,GO:0006281
Cluster-15354.99108,GO:0030968
Cluster-39376.0,GO:0055114
Cluster-50294.0,GO:2000020
Cluster-53622.0,GO:0006094
Cluster-15354.101044,GO:0006814
Cluster-15354.102456,GO:0046486
Cluster-15354.104132,GO:0006749
Cluster-15354.104324,GO:0046487
Cluster-15354.110061,GO:0006370
Cluster-15354.116513,GO:0048870
Cluster-15354.117117,GO:0008152
Cluster-15354.121471,GO:0007155
Cluster-15354.125059,GO:0019089
Cluster-15354.125069,GO:0019538
Cluster-15354.131500,GO:0000911
Cluster-15354.133381,GO:0006574
Cluster-15354.134530,GO:0055114
Cluster-15354.134535,GO:0000162
Cluster-15354.136205,GO:0043066
Cluster-15354.138239,GO:0006468
Cluster-15354.139059,GO:0000160
Cluster-15354.143060,GO:0055114
Cluster-15354.144485,GO:0006000
Cluster-15354.145019,GO:0006355
Cluster-15354.145365,GO:0006355
Cluster-15354.145366,GO:0006308
Cluster-15354.145368,GO:0006914
Cluster-15354.145370,GO:0006355
Cluster-15354.39187,GO:0006355
Cluster-15354.39426,GO:0008608
Cluster-15354.47795,GO:0018874
Cluster-15354.50921,GO:0019288
Cluster-15354.526,GO:0009395
Cluster-15354.69551,GO:0006886
Cluster-15354.77172,GO:0000041
Cluster-15354.78457,GO:0006265
Cluster-15354.78625,GO:0006094
Cluster-15354.80066,GO:0006094
Cluster-15354.80174,GO:0008209
Cluster-15354.80176,GO:0009089
Cluster-15354.80741,GO:0006051
Cluster-15354.80933,GO:0006000
Cluster-15354.82185,GO:0006571
Cluster-15354.83492,GO:0006098
Cluster-15354.83494,GO:0006096
Cluster-15354.83764,GO:0009074
Cluster-15354.84420,GO:0006383
Cluster-15354.84602,GO:0006207
Cluster-15354.84801,GO:0006276
Cluster-15354.84802,GO:0006020
Cluster-15354.85147,GO:0015893
Cluster-15354.85320,GO:0006779
Cluster-15354.85986,GO:0006144
Cluster-15354.89066,GO:0015893
Cluster-15354.90879,GO:0055114
Cluster-15354.90888,GO:0009231
Cluster-15354.94506,GO:0006544
Cluster-15354.95743,GO:0008033
Cluster-15354.97222,GO:0006537
Cluster-15354.98083,GO:0055114
Cluster-15354.98748,GO:0006310
Cluster-15354.99108,GO:0006457
Cluster-39376.0,GO:0009405
Cluster-53622.0,GO:0006544
Cluster-15354.104132,GO:0055114
Cluster-15354.104324,GO:0008152
Cluster-15354.110061,GO:0043093
Cluster-15354.116513,GO:0051028
Cluster-15354.117117,GO:0006098
Cluster-15354.125059,GO:0006355
Cluster-15354.125069,GO:0015992
Cluster-15354.131500,GO:0010507
Cluster-15354.133381,GO:0006552
Cluster-15354.134530,GO:0006432
Cluster-15354.134535,GO:0008033
Cluster-15354.139059,GO:0006614
Cluster-15354.144485,GO:0006098
Cluster-15354.145019,GO:0019058
Cluster-15354.145370,GO:0007264
Cluster-15354.39187,GO:0007264
Cluster-15354.47795,GO:0006568
Cluster-15354.50921,GO:0000023
Cluster-15354.526,GO:0006687
Cluster-15354.77172,GO:0006807
Cluster-15354.78457,GO:0006144
Cluster-15354.80066,GO:0015976
Cluster-15354.80741,GO:0006040
Cluster-15354.80933,GO:0006020
Cluster-15354.83764,GO:0009094
Cluster-15354.84420,GO:0006950
Cluster-15354.84801,GO:0015976
Cluster-15354.85147,GO:0006000
Cluster-15354.85320,GO:0019521
Cluster-15354.85986,GO:0006011
Cluster-15354.89066,GO:0006020
Cluster-15354.97222,GO:0055114
Cluster-15354.99108,GO:0009644
Cluster-39376.0,GO:0006355
Cluster-15354.104132,GO:0006006
Cluster-15354.104324,GO:0006813
Cluster-15354.110061,GO:0030334
Cluster-15354.117117,GO:0006741
Cluster-15354.125059,GO:0009405
Cluster-15354.125069,GO:0007264
Cluster-15354.131500,GO:0042138
Cluster-15354.133381,GO:0006633
Cluster-15354.134530,GO:0006571
Cluster-15354.134535,GO:0006418
Cluster-15354.139059,GO:0016310
Cluster-15354.144485,GO:0046497
Cluster-15354.145019,GO:0006886
Cluster-15354.39187,GO:0019538
Cluster-15354.47795,GO:0006550
Cluster-15354.50921,GO:0006807
Cluster-15354.526,GO:0046486
Cluster-15354.78457,GO:0006351
Cluster-15354.83764,GO:0009821
Cluster-15354.84420,GO:0006206
Cluster-15354.85147,GO:0006098
Cluster-15354.85320,GO:0018874
Cluster-15354.89066,GO:0009116
Cluster-15354.97222,GO:0006807
Cluster-15354.99108,GO:0009627
Cluster-15354.104132,GO:0007264
Cluster-15354.110061,GO:0006397
Cluster-15354.117117,GO:0006000
Cluster-15354.125059,GO:0007264
Cluster-15354.125069,GO:0006355
Cluster-15354.131500,GO:0007131
Cluster-15354.133381,GO:0008152
Cluster-15354.144485,GO:0008152
Cluster-15354.47795,GO:0055114
Cluster-15354.50921,GO:0016575
Cluster-15354.526,GO:0006470
Cluster-15354.83764,GO:0000162
Cluster-15354.84420,GO:0006144
Cluster-15354.85147,GO:0009116
Cluster-15354.85320,GO:0006550
Cluster-15354.89066,GO:0006098
Cluster-15354.99108,GO:0042542
Cluster-15354.110061,GO:0007155
Cluster-15354.125059,GO:0019538
Cluster-15354.125069,GO:0019089
Cluster-15354.131500,GO:0009880
Cluster-15354.144485,GO:0006769
Cluster-15354.47795,GO:0006554
Cluster-15354.526,GO:0006995
Cluster-15354.83764,GO:0006536
Cluster-15354.84420,GO:0009236
Cluster-15354.85320,GO:0019354
Cluster-15354.110061,GO:0030155
Cluster-15354.131500,GO:2000234
Cluster-15354.526,GO:0006644
Cluster-15354.83764,GO:0050665
Cluster-15354.84420,GO:0006811
Cluster-15354.85320,GO:0006098
Cluster-15354.110061,GO:0006810
Cluster-15354.131500,GO:0048765
Cluster-15354.526,GO:0031540
Cluster-15354.83764,GO:0042742
Cluster-15354.84420,GO:0006351
Cluster-15354.85320,GO:0006554
Cluster-15354.110061,GO:0030168
Cluster-15354.131500,GO:0010072
Cluster-15354.526,GO:0009723
Cluster-15354.85320,GO:0046168
Cluster-15354.110061,GO:0007165
Cluster-15354.131500,GO:0009303
Cluster-15354.526,GO:0009745
Cluster-15354.85320,GO:0008152
Cluster-15354.110061,GO:0048870
Cluster-15354.131500,GO:0009887
Cluster-15354.526,GO:0050832
Cluster-15354.85320,GO:0008033
Cluster-15354.110061,GO:0006355
Cluster-15354.131500,GO:0016310
Cluster-15354.526,GO:0006355
Cluster-15354.85320,GO:0006631
Cluster-15354.110061,GO:0045995
Cluster-15354.131500,GO:0009407
Cluster-15354.526,GO:0009733
Cluster-15354.110061,GO:0007094
Cluster-15354.131500,GO:0007062
Cluster-15354.526,GO:0019497
Cluster-15354.110061,GO:0000917
Cluster-15354.131500,GO:0045132
Cluster-15354.131500,GO:0045010
Cluster-15354.131500,GO:0007155
Cluster-15354.131500,GO:0045893
Cluster-15354.131500,GO:0033044
Cluster-15354.131500,GO:0010228
Cluster-15354.131500,GO:0045595
Cluster-13954.7,GO:0003924
Cluster-14528.1,GO:0003824
Cluster-15354.100020,GO:0005515
